year,sex,age,ethnicity,population
2015,both,overall,other_noncitizen,3126.1
2015,both,0-4,overall,2601.6
2015,both,0-4,bumi_malay,1576
2015,both,0-4,bumi_other,330.6
2015,both,0-4,chinese,378.1
2015,both,0-4,indian,125.7
2015,both,0-4,other_citizen,44.2
2015,both,0-4,other_noncitizen,147
2015,both,09-May,overall,2518.4
2015,both,09-May,bumi_malay,1458.9
2015,both,09-May,bumi_other,376.5
2015,both,09-May,chinese,432.1
2015,both,09-May,indian,150.8
2015,both,09-May,other_citizen,35.8
2015,both,09-May,other_noncitizen,64.3
2015,both,14-Oct,overall,2655.8
2015,both,14-Oct,bumi_malay,1522.6
2015,both,14-Oct,bumi_other,384.5
2015,both,14-Oct,chinese,494.3
2015,both,14-Oct,indian,168.5
2015,both,14-Oct,other_citizen,30.2
2015,both,14-Oct,other_noncitizen,55.7
2015,both,15-19,overall,2846.7
2015,both,15-19,bumi_malay,1499.8
2015,both,15-19,bumi_other,373.1
2015,both,15-19,chinese,519.2
2015,both,15-19,indian,174.8
2015,both,15-19,other_citizen,27.9
2015,both,15-19,other_noncitizen,251.8
2015,both,20-24,overall,3225.5
2015,both,20-24,bumi_malay,1511.1
2015,both,20-24,bumi_other,373.4
2015,both,20-24,chinese,548.2
2015,both,20-24,indian,178.6
2015,both,20-24,other_citizen,26
2015,both,20-24,other_noncitizen,588.2
2015,both,25-29,overall,3135.9
2015,both,25-29,bumi_malay,1403.4
2015,both,25-29,bumi_other,326.6
2015,both,25-29,chinese,535
2015,both,25-29,indian,180.7
2015,both,25-29,other_citizen,23.7
2015,both,25-29,other_noncitizen,666.7
2015,both,30-34,overall,2731.2
2015,both,30-34,bumi_malay,1254.4
2015,both,30-34,bumi_other,297.3
2015,both,30-34,chinese,533.7
2015,both,30-34,indian,175.6
2015,both,30-34,other_citizen,19.3
2015,both,30-34,other_noncitizen,451.1
2015,both,35-39,overall,2158.2
2015,both,35-39,bumi_malay,966.2
2015,both,35-39,bumi_other,222.3
2015,both,35-39,chinese,479.8
2015,both,35-39,indian,147.3
2015,both,35-39,other_citizen,13.1
2015,both,35-39,other_noncitizen,329.4
2015,both,40-44,overall,1898.8
2015,both,40-44,bumi_malay,870.2
2015,both,40-44,bumi_other,206.6
2015,both,40-44,chinese,462.6
2015,both,40-44,indian,132.3
2015,both,40-44,other_citizen,10.5
2015,both,40-44,other_noncitizen,216.5
2015,both,45-49,overall,1727.9
2015,both,45-49,bumi_malay,812.1
2015,both,45-49,bumi_other,189.1
2015,both,45-49,chinese,456.3
2015,both,45-49,indian,126.8
2015,both,45-49,other_citizen,10.1
2015,both,45-49,other_noncitizen,133.6
2015,both,50-54,overall,1560.3
2015,both,50-54,bumi_malay,745.1
2015,both,50-54,bumi_other,165.6
2015,both,50-54,chinese,432.3
2015,both,50-54,indian,121.7
2015,both,50-54,other_citizen,9.2
2015,both,50-54,other_noncitizen,86.4
2015,both,55-59,overall,1304.2
2015,both,55-59,bumi_malay,626.5
2015,both,55-59,bumi_other,129.8
2015,both,55-59,chinese,384.2
2015,both,55-59,indian,103.7
2015,both,55-59,other_citizen,8
2015,both,55-59,other_noncitizen,51.9
2015,both,60-64,overall,1000.4
2015,both,60-64,bumi_malay,480.2
2015,both,60-64,bumi_other,88.8
2015,both,60-64,chinese,316.4
2015,both,60-64,indian,77.1
2015,both,60-64,other_citizen,5.6
2015,both,60-64,other_noncitizen,32.3
2015,both,65-69,overall,748.6
2015,both,65-69,bumi_malay,346.9
2015,both,65-69,bumi_other,63.2
2015,both,65-69,chinese,259.7
2015,both,65-69,indian,55.2
2015,both,65-69,other_citizen,3.5
2015,both,65-69,other_noncitizen,20
2015,both,70-74,overall,460.9
2015,both,70-74,bumi_malay,204.3
2015,both,70-74,bumi_other,46.4
2015,both,70-74,chinese,168.6
2015,both,70-74,indian,28.5
2015,both,70-74,other_citizen,2.3
2015,both,70-74,other_noncitizen,10.8
2015,both,75-79,overall,319.6
2015,both,75-79,bumi_malay,141.8
2015,both,75-79,bumi_other,28.1
2015,both,75-79,chinese,121.1
2015,both,75-79,indian,19.6
2015,both,75-79,other_citizen,1.3
2015,both,75-79,other_noncitizen,7.5
2015,both,80-84,overall,158.3
2015,both,80-84,bumi_malay,67.1
2015,both,80-84,bumi_other,17.2
2015,both,80-84,chinese,56.9
2015,both,80-84,indian,10.9
2015,both,80-84,other_citizen,0.7
2015,both,80-84,other_noncitizen,5.3
2015,both,85+,overall,134.1
2015,both,85+,bumi_malay,62.2
2015,both,85+,bumi_other,15
2015,both,85+,chinese,40.3
2015,both,85+,indian,8.4
2015,both,85+,other_citizen,0.6
2015,both,85+,other_noncitizen,7.4
2015,female,overall,overall,15074
2015,female,overall,bumi_malay,7722
2015,female,overall,bumi_other,1792.2
2015,female,overall,chinese,3217.1
2015,female,overall,indian,995.5
2015,female,overall,other_citizen,132.4
2015,female,overall,other_noncitizen,1214.9
2015,female,0-4,overall,1257.3
2015,female,0-4,bumi_malay,763.4
2015,female,0-4,bumi_other,159.6
2015,female,0-4,chinese,180.8
2015,female,0-4,indian,60.8
2015,female,0-4,other_citizen,21.5
2015,female,0-4,other_noncitizen,71.1
2015,female,09-May,overall,1224.1
2015,female,09-May,bumi_malay,708.2
2015,female,09-May,bumi_other,184.9
2015,female,09-May,chinese,208.6
2015,female,09-May,indian,74.5
2015,female,09-May,other_citizen,17.2
2015,female,09-May,other_noncitizen,30.7
2015,female,14-Oct,overall,1292.3
2015,female,14-Oct,bumi_malay,741.2
2015,female,14-Oct,bumi_other,188.2
2015,female,14-Oct,chinese,239.7
2015,female,14-Oct,indian,82.4
2015,female,14-Oct,other_citizen,14.6
2015,female,14-Oct,other_noncitizen,26.3
2015,female,15-19,overall,1374.1
2015,female,15-19,bumi_malay,732.1
2015,female,15-19,bumi_other,183.4
2015,female,15-19,chinese,252.5
2015,female,15-19,indian,85.9
2015,female,15-19,other_citizen,13
2015,female,15-19,other_noncitizen,107.3
2015,female,20-24,overall,1532.9
2015,female,20-24,bumi_malay,747.3
2015,female,20-24,bumi_other,185.3
2015,female,20-24,chinese,266.6
2015,female,20-24,indian,89.6
2015,female,20-24,other_citizen,12.7
2015,female,20-24,other_noncitizen,231.4
2015,female,25-29,overall,1467.1
2015,female,25-29,bumi_malay,701.1
2015,female,25-29,bumi_other,165.8
2015,female,25-29,chinese,267.2
2015,female,25-29,indian,88.1
2015,female,25-29,other_citizen,11.7
2015,female,25-29,other_noncitizen,233.3
2015,female,30-34,overall,1289.8
2015,female,30-34,bumi_malay,623.7
2015,female,30-34,bumi_other,150.5
2015,female,30-34,chinese,263.2
2015,female,30-34,indian,87.2
2015,female,30-34,other_citizen,9.6
2015,female,30-34,other_noncitizen,155.7
2015,female,35-39,overall,1019.3
2015,female,35-39,bumi_malay,475.5
2015,female,35-39,bumi_other,110.1
2015,female,35-39,chinese,229.9
2015,female,35-39,indian,71.6
2015,female,35-39,other_citizen,6.7
2015,female,35-39,other_noncitizen,125.5
2015,female,40-44,overall,925.2
2015,female,40-44,bumi_malay,437.8
2015,female,40-44,bumi_other,103.1
2015,female,40-44,chinese,223.3
2015,female,40-44,indian,66.7
2015,female,40-44,other_citizen,5.6
2015,female,40-44,other_noncitizen,88.6
2015,female,45-49,overall,859.1
2015,female,45-49,bumi_malay,415.4
2015,female,45-49,bumi_other,93.3
2015,female,45-49,chinese,226.2
2015,female,45-49,indian,65.8
2015,female,45-49,other_citizen,5.3
2015,female,45-49,other_noncitizen,53.2
2015,female,50-54,overall,755.6
2015,female,50-54,bumi_malay,371.9
2015,female,50-54,bumi_other,79
2015,female,50-54,chinese,204
2015,female,50-54,indian,61.5
2015,female,50-54,other_citizen,4.6
2015,female,50-54,other_noncitizen,34.7
2015,female,55-59,overall,641.5
2015,female,55-59,bumi_malay,318.5
2015,female,55-59,bumi_other,61.5
2015,female,55-59,chinese,183
2015,female,55-59,indian,53.9
2015,female,55-59,other_citizen,3.6
2015,female,55-59,other_noncitizen,21
2015,female,60-64,overall,496.3
2015,female,60-64,bumi_malay,245.6
2015,female,60-64,bumi_other,41.4
2015,female,60-64,chinese,152.8
2015,female,60-64,indian,40.5
2015,female,60-64,other_citizen,2.4
2015,female,60-64,other_noncitizen,13.6
2015,female,65-69,overall,378.4
2015,female,65-69,bumi_malay,179.7
2015,female,65-69,bumi_other,31.7
2015,female,65-69,chinese,126.5
2015,female,65-69,indian,29.7
2015,female,65-69,other_citizen,1.7
2015,female,65-69,other_noncitizen,9
2015,female,70-74,overall,235.9
2015,female,70-74,bumi_malay,109.5
2015,female,70-74,bumi_other,23.3
2015,female,70-74,chinese,82
2015,female,70-74,indian,15.5
2015,female,70-74,other_citizen,1.1
2015,female,70-74,other_noncitizen,4.4
2015,female,75-79,overall,168.4
2015,female,75-79,bumi_malay,78.6
2015,female,75-79,bumi_other,14.4
2015,female,75-79,chinese,60.3
2015,female,75-79,indian,10.9
2015,female,75-79,other_citizen,0.7
2015,female,75-79,other_noncitizen,3.4
2015,female,80-84,overall,84.8
2015,female,80-84,bumi_malay,37.3
2015,female,80-84,bumi_other,9
2015,female,80-84,chinese,29.5
2015,female,80-84,indian,6.2
2015,female,80-84,other_citizen,0.3
2015,female,80-84,other_noncitizen,2.4
2015,female,85+,overall,72.2
2015,female,85+,bumi_malay,35.2
2015,female,85+,bumi_other,7.7
2015,female,85+,chinese,21
2015,female,85+,indian,4.7
2015,female,85+,other_citizen,0.3
2015,female,85+,other_noncitizen,3.1
2015,male,overall,overall,16112.1
2015,male,overall,bumi_malay,7826.8
2015,male,overall,bumi_other,1841.9
2015,male,overall,chinese,3401.6
2015,male,overall,indian,990.9
2015,male,overall,other_citizen,139.7
2015,male,overall,other_noncitizen,1911.3
2015,male,0-4,overall,1344.4
2015,male,0-4,bumi_malay,812.6
2015,male,0-4,bumi_other,171
2015,male,0-4,chinese,197.3
2015,male,0-4,indian,64.9
2015,male,0-4,other_citizen,22.7
2015,male,0-4,other_noncitizen,75.9
2015,male,09-May,overall,1294.3
2015,male,09-May,bumi_malay,750.7
2015,male,09-May,bumi_other,191.6
2015,male,09-May,chinese,223.5
2015,male,09-May,indian,76.3
2015,male,09-May,other_citizen,18.6
2015,male,09-May,other_noncitizen,33.6
2015,male,14-Oct,overall,1363.5
2015,male,14-Oct,bumi_malay,781.4
2015,male,14-Oct,bumi_other,196.3
2015,male,14-Oct,chinese,254.7
2015,male,14-Oct,indian,86.1
2015,male,14-Oct,other_citizen,15.7
2015,male,14-Oct,other_noncitizen,29.4
2015,male,15-19,overall,1472.6
2015,male,15-19,bumi_malay,767.7
2015,male,15-19,bumi_other,189.7
2015,male,15-19,chinese,266.7
2015,male,15-19,indian,89
2015,male,15-19,other_citizen,15
2015,male,15-19,other_noncitizen,144.5
2015,male,20-24,overall,1692.6
2015,male,20-24,bumi_malay,763.8
2015,male,20-24,bumi_other,188.1
2015,male,20-24,chinese,281.6
2015,male,20-24,indian,89
2015,male,20-24,other_citizen,13.3
2015,male,20-24,other_noncitizen,356.8
2015,male,25-29,overall,1668.8
2015,male,25-29,bumi_malay,702.3
2015,male,25-29,bumi_other,160.8
2015,male,25-29,chinese,267.8
2015,male,25-29,indian,92.6
2015,male,25-29,other_citizen,12
2015,male,25-29,other_noncitizen,433.4
2015,male,30-34,overall,1441.4
2015,male,30-34,bumi_malay,630.7
2015,male,30-34,bumi_other,146.8
2015,male,30-34,chinese,270.5
2015,male,30-34,indian,88.4
2015,male,30-34,other_citizen,9.7
2015,male,30-34,other_noncitizen,295.4
2015,male,35-39,overall,1138.9
2015,male,35-39,bumi_malay,490.7
2015,male,35-39,bumi_other,112.2
2015,male,35-39,chinese,249.9
2015,male,35-39,indian,75.7
2015,male,35-39,other_citizen,6.4
2015,male,35-39,other_noncitizen,203.9
2015,male,40-44,overall,973.6
2015,male,40-44,bumi_malay,432.4
2015,male,40-44,bumi_other,103.5
2015,male,40-44,chinese,239.3
2015,male,40-44,indian,65.6
2015,male,40-44,other_citizen,4.9
2015,male,40-44,other_noncitizen,127.9
2015,male,45-49,overall,868.8
2015,male,45-49,bumi_malay,396.7
2015,male,45-49,bumi_other,95.8
2015,male,45-49,chinese,230.1
2015,male,45-49,indian,61
2015,male,45-49,other_citizen,4.8
2015,male,45-49,other_noncitizen,80.4
2015,male,50-54,overall,804.7
2015,male,50-54,bumi_malay,373.2
2015,male,50-54,bumi_other,86.6
2015,male,50-54,chinese,228.3
2015,male,50-54,indian,60.2
2015,male,50-54,other_citizen,4.6
2015,male,50-54,other_noncitizen,51.7
2015,male,55-59,overall,662.7
2015,male,55-59,bumi_malay,308
2015,male,55-59,bumi_other,68.3
2015,male,55-59,chinese,201.2
2015,male,55-59,indian,49.8
2015,male,55-59,other_citizen,4.4
2015,male,55-59,other_noncitizen,30.9
2015,male,60-64,overall,504.1
2015,male,60-64,bumi_malay,234.6
2015,male,60-64,bumi_other,47.4
2015,male,60-64,chinese,163.6
2015,male,60-64,indian,36.6
2015,male,60-64,other_citizen,3.2
2015,male,60-64,other_noncitizen,18.7
2015,male,65-69,overall,370.2
2015,male,65-69,bumi_malay,167.2
2015,male,65-69,bumi_other,31.5
2015,male,65-69,chinese,133.2
2015,male,65-69,indian,25.5
2015,male,65-69,other_citizen,1.8
2015,male,65-69,other_noncitizen,11
2015,male,70-74,overall,225
2015,male,70-74,bumi_malay,94.8
2015,male,70-74,bumi_other,23.1
2015,male,70-74,chinese,86.6
2015,male,70-74,indian,13
2015,male,70-74,other_citizen,1.2
2015,male,70-74,other_noncitizen,6.4
2015,male,75-79,overall,151.2
2015,male,75-79,bumi_malay,63.2
2015,male,75-79,bumi_other,13.7
2015,male,75-79,chinese,60.8
2015,male,75-79,indian,8.7
2015,male,75-79,other_citizen,0.6
2015,male,75-79,other_noncitizen,4.1
2015,male,80-84,overall,73.5
2015,male,80-84,bumi_malay,29.8
2015,male,80-84,bumi_other,8.2
2015,male,80-84,chinese,27.4
2015,male,80-84,indian,4.7
2015,male,80-84,other_citizen,0.4
2015,male,80-84,other_noncitizen,2.9
2015,male,85+,overall,61.9
2015,male,85+,bumi_malay,27
2015,male,85+,bumi_other,7.3
2015,male,85+,chinese,19.3
2015,male,85+,indian,3.7
2015,male,85+,other_citizen,0.3
2015,male,85+,other_noncitizen,4.3
2016,both,overall,overall,31633.5
2016,both,overall,bumi_malay,15796.3
2016,both,overall,bumi_other,3688.9
2016,both,overall,chinese,6645.7
2016,both,overall,indian,1991.6
2016,both,overall,other_citizen,280.9
2016,both,overall,other_noncitizen,3230
2016,both,0-4,overall,2630.4
2016,both,0-4,bumi_malay,1609.6
2016,both,0-4,bumi_other,335.5
2016,both,0-4,chinese,371.6
2016,both,0-4,indian,121.3
2016,both,0-4,other_citizen,42.9
2016,both,0-4,other_noncitizen,149.5
2016,both,09-May,overall,2513.4
2016,both,09-May,bumi_malay,1465.5
2016,both,09-May,bumi_other,365.3
2016,both,09-May,chinese,417
2016,both,09-May,indian,146.4
2016,both,09-May,other_citizen,39
2016,both,09-May,other_noncitizen,80.2
2016,both,14-Oct,overall,2616
2016,both,14-Oct,bumi_malay,1502.5
2016,both,14-Oct,bumi_other,382.4
2016,both,14-Oct,chinese,478.4
2016,both,14-Oct,indian,164.3
2016,both,14-Oct,other_citizen,31.2
2016,both,14-Oct,other_noncitizen,57.1
2016,both,15-19,overall,2862.7
2016,both,15-19,bumi_malay,1508.8
2016,both,15-19,bumi_other,375.2
2016,both,15-19,chinese,517.9
2016,both,15-19,indian,173.5
2016,both,15-19,other_citizen,28.6
2016,both,15-19,other_noncitizen,258.6
2016,both,20-24,overall,3244.6
2016,both,20-24,bumi_malay,1510.4
2016,both,20-24,bumi_other,377.8
2016,both,20-24,chinese,544
2016,both,20-24,indian,176.9
2016,both,20-24,other_citizen,26.3
2016,both,20-24,other_noncitizen,609.2
2016,both,25-29,overall,3189.4
2016,both,25-29,bumi_malay,1427.8
2016,both,25-29,bumi_other,332.3
2016,both,25-29,chinese,539.3
2016,both,25-29,indian,180
2016,both,25-29,other_citizen,24.2
2016,both,25-29,other_noncitizen,685.9
2016,both,30-34,overall,2797.8
2016,both,30-34,bumi_malay,1294.1
2016,both,30-34,bumi_other,306.9
2016,both,30-34,chinese,535.8
2016,both,30-34,indian,177.2
2016,both,30-34,other_citizen,20.4
2016,both,30-34,other_noncitizen,463.2
2016,both,35-39,overall,2236.9
2016,both,35-39,bumi_malay,1011.4
2016,both,35-39,bumi_other,234.2
2016,both,35-39,chinese,488.3
2016,both,35-39,indian,151.7
2016,both,35-39,other_citizen,14.6
2016,both,35-39,other_noncitizen,336.5
2016,both,40-44,overall,1918.5
2016,both,40-44,bumi_malay,879.2
2016,both,40-44,bumi_other,208.4
2016,both,40-44,chinese,464.1
2016,both,40-44,indian,133.1
2016,both,40-44,other_citizen,10.8
2016,both,40-44,other_noncitizen,222.8
2016,both,45-49,overall,1741.4
2016,both,45-49,bumi_malay,819.7
2016,both,45-49,bumi_other,191.1
2016,both,45-49,chinese,457
2016,both,45-49,indian,126.5
2016,both,45-49,other_citizen,10
2016,both,45-49,other_noncitizen,137
2016,both,50-54,overall,1585.1
2016,both,50-54,bumi_malay,757.2
2016,both,50-54,bumi_other,170.6
2016,both,50-54,chinese,436.4
2016,both,50-54,indian,122.4
2016,both,50-54,other_citizen,9.3
2016,both,50-54,other_noncitizen,89.3
2016,both,55-59,overall,1345.4
2016,both,55-59,bumi_malay,646
2016,both,55-59,bumi_other,136.9
2016,both,55-59,chinese,393
2016,both,55-59,indian,107.1
2016,both,55-59,other_citizen,8.2
2016,both,55-59,other_noncitizen,54.3
2016,both,60-64,overall,1040.8
2016,both,60-64,bumi_malay,499.2
2016,both,60-64,bumi_other,95.9
2016,both,60-64,chinese,325.4
2016,both,60-64,indian,80.2
2016,both,60-64,other_citizen,6
2016,both,60-64,other_noncitizen,33.9
2016,both,65-69,overall,785
2016,both,65-69,bumi_malay,367.4
2016,both,65-69,bumi_other,65
2016,both,65-69,chinese,269.3
2016,both,65-69,indian,58.8
2016,both,65-69,other_citizen,3.8
2016,both,65-69,other_noncitizen,20.9
2016,both,70-74,overall,490
2016,both,70-74,bumi_malay,217
2016,both,70-74,bumi_other,47.8
2016,both,70-74,chinese,179.8
2016,both,70-74,indian,31.7
2016,both,70-74,other_citizen,2.5
2016,both,70-74,other_noncitizen,11.2
2016,both,75-79,overall,330.7
2016,both,75-79,bumi_malay,146.5
2016,both,75-79,bumi_other,29.8
2016,both,75-79,chinese,125.5
2016,both,75-79,indian,20.1
2016,both,75-79,other_citizen,1.4
2016,both,75-79,other_noncitizen,7.4
2016,both,80-84,overall,166.9
2016,both,80-84,bumi_malay,70.3
2016,both,80-84,bumi_other,17.3
2016,both,80-84,chinese,61.9
2016,both,80-84,indian,11.3
2016,both,80-84,other_citizen,0.7
2016,both,80-84,other_noncitizen,5.6
2016,both,85+,overall,138.7
2016,both,85+,bumi_malay,63.7
2016,both,85+,bumi_other,16.5
2016,both,85+,chinese,41.1
2016,both,85+,indian,9.1
2016,both,85+,other_citizen,0.8
2016,both,85+,other_noncitizen,7.5
2016,female,overall,overall,15287.2
2016,female,overall,bumi_malay,7844
2016,female,overall,bumi_other,1818.5
2016,female,overall,chinese,3232.2
2016,female,overall,indian,1000
2016,female,overall,other_citizen,136.7
2016,female,overall,other_noncitizen,1255.7
2016,female,0-4,overall,1270.4
2016,female,0-4,bumi_malay,778.9
2016,female,0-4,bumi_other,161.6
2016,female,0-4,chinese,178.4
2016,female,0-4,indian,58.3
2016,female,0-4,other_citizen,21
2016,female,0-4,other_noncitizen,72.1
2016,female,09-May,overall,1218.1
2016,female,09-May,bumi_malay,709.5
2016,female,09-May,bumi_other,179.1
2016,female,09-May,chinese,200.4
2016,female,09-May,indian,71.9
2016,female,09-May,other_citizen,18.8
2016,female,09-May,other_noncitizen,38.5
2016,female,14-Oct,overall,1273.1
2016,female,14-Oct,bumi_malay,730.7
2016,female,14-Oct,bumi_other,187.9
2016,female,14-Oct,chinese,231.8
2016,female,14-Oct,indian,80.6
2016,female,14-Oct,other_citizen,15
2016,female,14-Oct,other_noncitizen,27
2016,female,15-19,overall,1381
2016,female,15-19,bumi_malay,737.2
2016,female,15-19,bumi_other,183.2
2016,female,15-19,chinese,252.3
2016,female,15-19,indian,85.1
2016,female,15-19,other_citizen,13.2
2016,female,15-19,other_noncitizen,110
